"","time","atm"
"274",2022-09-16 17:00:00,1006.2339047696
"275",2022-09-16 18:00:00,1005.80704009701
"276",2022-09-16 19:00:00,1005.35695926724
"277",2022-09-16 20:00:00,1005.29864955538
"278",2022-09-16 21:00:00,1005.30249951509
"279",2022-09-16 22:00:00,1005.31360328752
"280",2022-09-16 23:00:00,1005.92947297224
"281",2022-09-17 00:00:00,1006.83860668103
"282",2022-09-17 01:00:00,1007.60383753705
"283",2022-09-17 02:00:00,1007.41441452047
"284",2022-09-17 03:00:00,1007.13919275128
"285",2022-09-17 04:00:00,1006.94641684182
"286",2022-09-17 05:00:00,1006.14962489224
"287",2022-09-17 06:00:00,1005.0797882242
"288",2022-09-17 07:00:00,1004.3271704472
"289",2022-09-17 08:00:00,1004.16318749663
"290",2022-09-17 09:00:00,1004.47876635237
"291",2022-09-17 10:00:00,1004.69553414174
"292",2022-09-17 11:00:00,1004.91382246767
"293",2022-09-17 12:00:00,1005.48918790084
"294",2022-09-17 13:00:00,1006.27126429534
"295",2022-09-17 14:00:00,1007.34402206358
"296",2022-09-17 15:00:00,1007.84904969011
"297",2022-09-17 16:00:00,1007.60153114224
"298",2022-09-17 17:00:00,1007.18623955807
"299",2022-09-17 18:00:00,1006.85814563578
"300",2022-09-17 19:00:00,1006.34604292643
"301",2022-09-17 20:00:00,1006.10170317974
"302",2022-09-17 21:00:00,1006.41286993534
"303",2022-09-17 22:00:00,1006.58197736459
"304",2022-09-17 23:00:00,1006.96126126078
"305",2022-09-18 00:00:00,1007.81408049043
"306",2022-09-18 01:00:00,1008.61695290948
"307",2022-09-18 02:00:00,1008.67919762867
"308",2022-09-18 03:00:00,1008.4497919181
"309",2022-09-18 04:00:00,1008.08193392617
"310",2022-09-18 05:00:00,1007.14106712476
"311",2022-09-18 06:00:00,1006.00300334052
"312",2022-09-18 07:00:00,1005.1902322824
"313",2022-09-18 08:00:00,1004.82309525862
"314",2022-09-18 09:00:00,1005.16825580706
"315",2022-09-18 10:00:00,1005.42683300108
"316",2022-09-18 11:00:00,1006.11917709512
"317",2022-09-18 12:00:00,1006.8328669181
"318",2022-09-18 13:00:00,1007.39412109943
"319",2022-09-18 14:00:00,1008.17545536099
"320",2022-09-18 15:00:00,1008.40409466451
"321",2022-09-18 16:00:00,1008.08133728448
"322",2022-09-18 17:00:00,1007.5677423336
"323",2022-09-18 18:00:00,1006.89104110991
"324",2022-09-18 19:00:00,1006.35898803557
"325",2022-09-18 20:00:00,1006.23909216056
"326",2022-09-18 21:00:00,1006.55123772568
"327",2022-09-18 22:00:00,1006.91411840474
